ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,signal_valid,hmm_fit_success,exit_reason,status
CCTG,2025-10-01 08:42:00,,,,,,,,,False,False,,no_previous_day
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CIIT,2026-04-27 15:00:00+00:00,,1.440000057220459,1.440000057220459,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ABTS,2025-10-10 08:00:00,,,,,,,,,False,False,,no_previous_day
BTOG,2025-10-14 07:00:00,,,,,,,,,False,False,,no_previous_day
CLIK,2025-10-14 09:00:00,,,,,,,,,False,False,,no_previous_day
ACCL,2025-10-17 10:50:00,,,,,,,,,False,False,,no_previous_day
ACCL,2026-04-27 14:30:00+00:00,,1.4019999504089355,1.4019999504089355,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AHMA,2026-04-27 14:30:00+00:00,,1.0700000524520874,1.0700000524520874,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BYAH,2025-10-24 09:26:00,,,,,,,,,False,False,,no_previous_day
BQ,2025-11-03 12:36:00,,,,,,,,,False,False,,no_previous_day
BBGI,2026-04-27 14:30:00+00:00,,22.799999237060547,22.799999237060547,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BQ,2026-04-27 14:30:00+00:00,,0.7599999904632568,0.7599999904632568,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AHMA,2025-11-05 05:00:00,,,,,,,,,False,False,,no_previous_day
CHR,2025-11-05 12:42:00,,,,,,,,,False,False,,no_previous_day
BBGI,2025-11-10 07:00:00,,,,,,,,,False,False,,no_previous_day
ANNA,2025-11-12 07:00:00,,,,,,,,,False,False,,no_previous_day
BGMS,2026-04-27 14:30:00+00:00,,0.9950000047683716,0.9950000047683716,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BCG,2026-04-27 14:30:00+00:00,,1.9199999570846558,1.9199999570846558,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
APWC,2025-11-14 08:00:00,,,,,,,,,False,False,,no_previous_day
AIHS,2025-11-14 09:15:00,,,,,,,,,False,False,,no_previous_day
CHR,2025-11-18 08:00:00,,,,,,,,,False,False,,no_previous_day
ACCL,2026-04-27 14:30:00+00:00,,1.4019999504089355,1.4019999504089355,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AIHS,2026-04-27 18:15:00+00:00,,1.2200000286102295,1.2200000286102295,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CHR,2026-04-27 14:30:00+00:00,,1.659999966621399,1.659999966621399,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ABTS,2025-11-24 08:00:00,,,,,,,,,False,False,,no_previous_day
BCG,2025-11-25 12:30:00,,,,,,,,,False,False,,no_previous_day
CDTG,2025-11-28 09:00:00,,,,,,,,,False,False,,no_previous_day
APWC,2026-04-27 14:30:00+00:00,,1.382699966430664,1.382699966430664,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CIIT,2026-04-27 15:00:00+00:00,,1.440000057220459,1.440000057220459,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
APWC,2025-12-18 08:00:00,,,,,,,,,False,False,,no_previous_day
CHR,2025-12-19 07:00:00,,,,,,,,,False,False,,no_previous_day
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CDTG,2025-12-23 09:03:00,,,,,,,,,False,False,,no_previous_day
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CCHH,2025-12-31 01:24:00,,,,,,,,,False,False,,no_previous_day
CCHH,2025-12-31 01:27:00,,,,,,,,,False,False,,no_previous_day
CCHH,2025-12-31 01:31:00,,,,,,,,,False,False,,no_previous_day
CHNR,2025-12-31 08:00:00,,,,,,,,,False,False,,no_previous_day
ADVB,2025-12-31 10:25:00,,,,,,,,,False,False,,no_previous_day
BQ,2026-04-27 14:30:00+00:00,,0.7599999904632568,0.7599999904632568,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CDTG,2026-01-06 08:00:00,,,,,,,,,False,False,,no_previous_day
BTBD,2026-01-06 11:00:00,,,,,,,,,False,False,,no_previous_day
CDTG,2026-01-07 08:22:00,,,,,,,,,False,False,,no_previous_day
AMCI,2026-01-09 07:30:00,,,,,,,,,False,False,,no_previous_day
BTOG,2026-01-15 11:30:00,,,,,,,,,False,False,,no_previous_day
ANNA,2026-01-20 07:00:00,,,,,,,,,False,False,,no_previous_day
AGMH,2026-01-20 08:00:00,,,,,,,,,False,False,,no_previous_day
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BENF,2026-01-21 07:00:00,,,,,,,,,False,False,,no_previous_day
AMCI,2026-01-21 10:00:00,,,,,,,,,False,False,,no_previous_day
BH,2026-01-23 05:46:00,,,,,,,,,False,False,,no_previous_day
AGMH,2026-04-27 14:30:00+00:00,,0.8615000247955322,0.8615000247955322,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BJDX,2026-01-27 08:00:00,,,,,,,,,False,False,,no_previous_day
APWC,2026-01-28 09:00:00,,,,,,,,,False,False,,no_previous_day
BYAH,2026-04-27 14:30:00+00:00,,1.1100000143051147,1.1100000143051147,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ATPC,2026-01-29 08:27:00,,,,,,,,,False,False,,no_previous_day
AIOS,2026-04-27 15:15:00+00:00,,7.409999847412109,7.409999847412109,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AHMA,2026-02-05 07:30:00,,,,,,,,,False,False,,no_previous_day
BNBX,2026-02-05 08:00:00,,,,,,,,,False,False,,no_previous_day
ATPC,2026-02-05 09:00:00,,,,,,,,,False,False,,no_previous_day
ATPC,2026-02-06 11:00:00,,,,,,,,,False,False,,no_previous_day
BGDE,2026-02-07 10:30:00,,,,,,,,,False,False,,no_previous_day
AIRE,2026-02-09 08:30:00,,,,,,,,,False,False,,no_previous_day
CCHH,2026-02-10 00:03:00,,,,,,,,,False,False,,no_previous_day
AIOS,2026-02-10 06:15:00,,,,,,,,,False,False,,no_previous_day
BNKK,2026-02-10 08:50:00,,,,,,,,,False,False,,no_previous_day
AXIL,2026-04-27 15:15:00+00:00,,6.769999980926514,6.769999980926514,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BTTC,2026-02-11 00:00:00,,,,,,,,,False,False,,no_previous_day
AXIL,2026-02-11 04:56:00,,,,,,,,,False,False,,no_previous_day
BENF,2026-04-27 14:30:00+00:00,,3.434799909591675,3.434799909591675,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AMBO,2026-04-27 14:30:00+00:00,,2.299999952316284,2.299999952316284,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CISS,2026-02-16 08:15:00,,,,,,,,,False,False,,no_previous_day
CETX,2026-04-27 14:30:00+00:00,,10.850000381469727,10.850000381469727,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BENF,2026-04-27 14:30:00+00:00,,3.434799909591675,3.434799909591675,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BENF,2026-02-18 00:02:00,,,,,,,,,False,False,,no_previous_day
ADVB,2026-02-18 07:00:00,,,,,,,,,False,False,,no_previous_day
CISS,2026-02-19 09:10:00,,,,,,,,,False,False,,no_previous_day
BJDX,2026-02-20 06:30:00,,,,,,,,,False,False,,no_previous_day
CISS,2026-02-20 08:30:00,,,,,,,,,False,False,,no_previous_day
AEMD,2026-02-23 08:01:00,,,,,,,,,False,False,,no_previous_day
BGLC,2026-02-23 08:30:00,,,,,,,,,False,False,,no_previous_day
ABTS,2026-02-23 09:00:00,,,,,,,,,False,False,,no_previous_day
ABTS,2026-02-24 09:11:00,,,,,,,,,False,False,,no_previous_day
ALGS,2026-02-26 08:00:00,,,,,,,,,False,False,,no_previous_day
APWC,2026-02-26 09:15:00,,,,,,,,,False,False,,no_previous_day
AIRE,2026-02-27 08:30:00,,,,,,,,,False,False,,no_previous_day
BH,2026-02-28 09:44:00,,,,,,,,,False,False,,no_previous_day
AERT,2026-03-02 08:00:00,,,,,,,,,False,False,,no_previous_day
BH,2026-03-03 00:58:00,,,,,,,,,False,False,,no_previous_day
ADV,2026-03-03 07:00:00,,,,,,,,,False,False,,no_previous_day
CLWT,2026-03-03 07:00:00,,,,,,,,,False,False,,no_previous_day
AEHL,2026-03-03 10:19:00,,,,,,,,,False,False,,no_previous_day
ADV,2026-03-03 11:18:00,,,,,,,,,False,False,,no_previous_day
ADV,2026-03-03 12:31:00,,,,,,,,,False,False,,no_previous_day
AERT,2026-03-04 08:00:00,,,,,,,,,False,False,,no_previous_day
AXIL,2026-03-04 08:00:00,,,,,,,,,False,False,,no_previous_day
BH,2026-03-04 11:01:00,,,,,,,,,False,False,,no_previous_day
BELFA,2026-04-27 14:45:00+00:00,,237.4949951171875,237.4949951171875,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BJDX,2026-03-06 06:30:00,,,,,,,,,False,False,,no_previous_day
ADIL,2026-03-06 08:00:00,,,,,,,,,False,False,,no_previous_day
AMCI,2026-03-06 08:30:00,,,,,,,,,False,False,,no_previous_day
ADV,2026-03-09 10:51:00,,,,,,,,,False,False,,no_previous_day
BNAI,2026-03-09 13:28:00,,,,,,,,,False,False,,no_previous_day
AZI,2026-04-27 14:30:00+00:00,,1.3600000143051147,1.3600000143051147,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AZI,2026-03-09 21:19:00,,,,,,,,,False,False,,no_previous_day
BGLC,2026-03-11 08:45:00,,,,,,,,,False,False,,no_previous_day
BJDX,2026-03-12 06:30:00,,,,,,,,,False,False,,no_previous_day
BKTI,2026-03-12 07:05:00,,,,,,,,,False,False,,no_previous_day
BENF,2026-03-12 07:30:00,,,,,,,,,False,False,,no_previous_day
AXIL,2026-03-12 08:00:00,,,,,,,,,False,False,,no_previous_day
CETX,2026-03-12 08:00:00,,,,,,,,,False,False,,no_previous_day
BNRG,2026-03-12 08:07:00,,,,,,,,,False,False,,no_previous_day
BKTI,2026-03-12 12:49:00,,,,,,,,,False,False,,no_previous_day
BTTC,2026-03-13 10:00:00,,,,,,,,,False,False,,no_previous_day
AEMD,2026-03-13 12:02:00,,,,,,,,,False,False,,no_previous_day
CIIT,2026-04-27 15:00:00+00:00,,1.440000057220459,1.440000057220459,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CHR,2026-04-27 14:30:00+00:00,,1.659999966621399,1.659999966621399,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BKTI,2026-04-27 14:30:00+00:00,,94.52999877929688,94.52999877929688,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AHMA,2026-03-18 06:00:00,,,,,,,,,False,False,,no_previous_day
BNZI,2026-03-18 08:31:00,,,,,,,,,False,False,,no_previous_day
AZI,2026-04-27 14:30:00+00:00,,1.3600000143051147,1.3600000143051147,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BARK,2026-03-20 08:55:00,,,,,,,,,False,False,,no_previous_day
CHR,2026-03-23 08:00:00,,,,,,,,,False,False,,no_previous_day
BTBD,2026-03-24 07:00:00,,,,,,,,,False,False,,no_previous_day
BTBD,2026-04-27 14:30:00+00:00,,1.809999942779541,1.809999942779541,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BNRG,2026-04-27 14:45:00+00:00,,3.0450000762939453,3.0450000762939453,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BLRX,2026-03-25 21:01:00,,,,,,,,,False,False,,no_previous_day
ARTL,2026-03-27 10:30:00,,,,,,,,,False,False,,no_previous_day
ARTL,2026-03-27 10:40:00,,,,,,,,,False,False,,no_previous_day
AZI,2026-03-29 10:00:00,,,,,,,,,False,False,,no_previous_day
AMBO,2026-03-30 08:30:00,,,,,,,,,False,False,,no_previous_day
BGMS,2026-04-27 14:30:00+00:00,,0.9950000047683716,0.9950000047683716,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ARTL,2026-04-27 14:30:00+00:00,,4.010000228881836,4.010000228881836,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ANNA,2026-04-27 14:30:00+00:00,,3.809999942779541,3.809999942779541,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BNZI,2026-04-27 14:30:00+00:00,,9.055999755859375,9.055999755859375,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BKTI,2026-04-27 14:30:00+00:00,,94.52999877929688,94.52999877929688,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BCG,2026-04-27 14:30:00+00:00,,1.9199999570846558,1.9199999570846558,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
AXIL,2026-04-01 08:00:00,,,,,,,,,False,False,,no_previous_day
AQMS,2026-04-01 08:30:00,,,,,,,,,False,False,,no_previous_day
BCG,2026-04-01 10:30:00,,,,,,,,,False,False,,no_previous_day
CHR,2026-04-02 08:00:00,,,,,,,,,False,False,,no_previous_day
AIOS,2026-04-27 15:15:00+00:00,,7.409999847412109,7.409999847412109,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BBGI,2026-04-27 14:30:00+00:00,,22.799999237060547,22.799999237060547,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CHR,2026-04-06 08:00:00,,,,,,,,,False,False,,no_previous_day
AQMS,2026-04-06 11:00:00,,,,,,,,,False,False,,no_previous_day
CETX,2026-04-07 10:30:00,,,,,,,,,False,False,,no_previous_day
BLRX,2026-04-08 02:30:00,,,,,,,,,False,False,,no_previous_day
BBGI,2026-04-08 07:00:00,,,,,,,,,False,False,,no_previous_day
AXIL,2026-04-08 08:10:00,,,,,,,,,False,False,,no_previous_day
BBGI,2026-04-27 14:30:00+00:00,,22.799999237060547,22.799999237060547,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BCG,2026-04-27 14:30:00+00:00,,1.9199999570846558,1.9199999570846558,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BENF,2026-04-10 07:30:00,,,,,,,,,False,False,,no_previous_day
BQ,2026-04-27 14:30:00+00:00,,0.7599999904632568,0.7599999904632568,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CHR,2026-04-14 08:00:00,,,,,,,,,False,False,,no_previous_day
BTBD,2026-04-14 10:30:00,,,,,,,,,False,False,,no_previous_day
BTTC,2026-04-15 10:00:00,,,,,,,,,False,False,,no_previous_day
BELFA,2026-04-27 14:45:00+00:00,,237.4949951171875,237.4949951171875,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BTOG,2026-04-16 10:30:00,,,,,,,,,False,False,,no_previous_day
ACXP,2026-04-27 14:30:00+00:00,,2.0,2.0,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CABO,2026-04-27 14:30:00+00:00,,100.99500274658203,100.99500274658203,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ASBP,2026-04-17 08:00:00,,,,,,,,,False,False,,no_previous_day
BDSX,2026-04-20 06:00:00,,,,,,,,,False,False,,no_previous_day
ACXP,2026-04-20 08:00:00,,,,,,,,,False,False,,no_previous_day
BKTI,2026-04-20 08:10:00,,,,,,,,,False,False,,no_previous_day
BKTI,2026-04-20 10:10:00,,,,,,,,,False,False,,no_previous_day
ARTL,2026-04-20 10:30:00,,,,,,,,,False,False,,no_previous_day
BNBX,2026-04-20 10:30:00,,,,,,,,,False,False,,no_previous_day
AMCI,2026-04-27 14:30:00+00:00,,6.920000076293945,6.920000076293945,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BIYA,2026-04-21 10:30:00,,,,,,,,,False,False,,no_previous_day
ADV,2026-04-22 07:00:00,,,,,,,,,False,False,,no_previous_day
BTTC,2026-04-23 00:00:00,,,,,,,,,False,False,,no_previous_day
AIHS,2026-04-23 08:00:00,,,,,,,,,False,False,,no_previous_day
BDSX,2026-04-23 12:33:00,,,,,,,,,False,False,,no_previous_day
ALGS,2026-04-24 08:00:00,,,,,,,,,False,False,,no_previous_day
ACXP,2026-04-27 08:00:00,,,,,,,,,False,False,,no_previous_day
ASBP,2026-04-27 08:30:00,,,,,,,,,False,False,,no_previous_day
ADTX,2026-04-27 10:30:00,,,,,,,,,False,False,,no_previous_day
CHSN,2026-04-27 10:30:00,,,,,,,,,False,False,,no_previous_day
AIRE,2026-04-27 19:45:00+00:00,,6.660000324249268,4.760000228881836,6.742499828338623,-1.9000000953674316,-28.528528571529833,1.0,-100.0,False,True,market_structure_break_dm,completed
AIRE,2026-04-27 19:45:00+00:00,,6.660000324249268,4.760000228881836,6.742499828338623,-1.9000000953674316,-28.528528571529833,1.0,-100.0,False,True,market_structure_break_dm,completed
BIYA,2026-04-27 19:45:00+00:00,,0.7570000290870667,1.4199999570846558,1.9299999475479126,0.6629999279975891,87.58254987085792,15.0,56.52173692113684,False,True,market_structure_break_dm,completed
CHSN,2026-04-27 19:45:00+00:00,,5.299999713897705,4.0,5.600000381469727,-1.299999713897705,-24.52829781271185,1.0,-100.0,False,True,market_structure_break_dm,completed
BBGI,2026-04-28 19:45:00+00:00,,22.540000915527344,22.354299545288086,23.0,-0.1857013702392578,-0.8238747235867766,1.0,-40.36994344285406,True,True,market_structure_break_dm,completed
ACXP,2026-04-28 19:45:00+00:00,,2.049999952316284,1.9900000095367432,2.069999933242798,-0.059999942779541016,-2.9268265451297886,6.0,-100.0,False,True,market_structure_break_dm,completed
APWC,2026-04-28 19:45:00+00:00,,1.5800000429153442,1.5800000429153442,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
CHSN,2026-04-28 19:45:00+00:00,,3.819999933242798,3.1800003051757812,4.0,-0.6399996280670166,-16.7539172578917,1.0,-100.0,True,True,market_structure_break_dm,completed
BELFA,2026-04-29 18:00:00+00:00,,227.5,224.61000061035156,233.7100067138672,-2.8899993896484375,-1.2703294020432692,15.0,-46.53778204772237,False,True,market_structure_break_dm,completed
BKTI,2026-04-29 19:45:00+00:00,,91.22000122070312,94.94999694824219,97.51000213623047,3.7299957275390625,4.089010828353847,25.0,59.30040039153708,False,True,market_structure_break_dm,completed
CHSN,2026-04-29 19:45:00+00:00,,3.2900002002716064,2.8399999141693115,3.3500001430511475,-0.4500002861022949,-13.677819413662803,1.0,-100.0,True,True,market_structure_break_dm,completed
BIYA,2026-04-29 19:45:00+00:00,,1.8849999904632568,2.009999990463257,2.380000114440918,0.125,6.631299768297614,15.0,25.25251892778134,True,True,market_structure_break_dm,completed
CABO,2026-04-29 19:45:00+00:00,,90.06999969482422,94.15989685058594,94.40499877929688,4.089897155761719,4.540798456333003,1.0,94.34597507554598,False,True,market_structure_break_dm,completed
ALGS,2026-04-30 16:30:00+00:00,,6.050000190734863,6.059999942779541,6.090000152587891,0.009999752044677734,0.1652851525524186,1.0,24.999403952983812,True,True,market_structure_break_dm,completed
AHMA,2026-04-30 16:45:00+00:00,,1.1309000253677368,1.1100000143051147,1.149999976158142,-0.02090001106262207,-1.8480865323020907,13.0,-100.0,True,True,market_structure_break_dm,completed
CABO,2026-04-30 16:45:00+00:00,,92.63999938964844,92.58499908447266,92.8550033569336,-0.05500030517578125,-0.059369932575719514,1.0,0.0,True,True,market_structure_break_dm,completed
AHMA,2026-04-30 16:45:00+00:00,,1.1309000253677368,1.1100000143051147,1.149999976158142,-0.02090001106262207,-1.8480865323020907,13.0,-100.0,True,True,market_structure_break_dm,completed
BIYA,2026-04-30 16:45:00+00:00,,2.0,2.009999990463257,2.0399999618530273,0.009999990463256836,0.4999995231628418,5.0,25.0,True,True,market_structure_break_dm,completed
CLWT,2026-05-01 14:45:00+00:00,,1.2000000476837158,1.2000000476837158,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
BESS,2026-04-30 19:45:00+00:00,,2.509999990463257,2.5999999046325684,2.634999990463257,0.08999991416931152,3.585653964592276,1.0,71.99993133544922,True,True,market_structure_break_dm,completed
AIRE,2026-04-30 19:45:00+00:00,,3.059999942779541,3.200000047683716,3.4800000190734863,0.1400001049041748,4.575166912487134,16.0,33.333352255439344,False,True,market_structure_break_dm,completed
BELFA,2026-04-30 19:45:00+00:00,,244.2899932861328,255.3800048828125,263.6600036621094,11.090011596679688,4.539691310110333,22.0,57.25351397041041,True,True,market_structure_break_dm,completed
CABO,2026-04-30 19:45:00+00:00,,91.62999725341797,74.5,95.00250244140625,-17.12999725341797,-18.694748190422967,1.0,-100.0,False,True,market_structure_break_dm,completed
APWC,2026-04-30 19:45:00+00:00,,1.5299999713897705,1.5299999713897705,1.5700000524520874,0.0,0.0,2.0,0.0,False,True,market_structure_break_dm,completed
BDSX,2026-04-30 19:45:00+00:00,,11.083000183105469,11.220000267028809,11.430000305175781,0.13700008392333984,1.2361281391312968,5.0,39.48127830790203,False,True,market_structure_break_dm,completed
CHSN,2026-04-30 19:45:00+00:00,,2.8299999237060547,2.9200000762939453,3.3500001430511475,0.09000015258789062,3.1802174916679866,16.0,17.30771435082087,False,True,market_structure_break_dm,completed
BNAI,2026-05-01 18:45:00+00:00,,27.899999618530273,26.881999969482422,28.0,-1.0179996490478516,-3.6487443117086253,3.0,0.0,False,True,market_structure_break_dm,completed
CABO,2026-05-04 14:30:00+00:00,,72.0,72.625,72.90799713134766,0.625,0.8680555555555556,1.0,68.83281658306235,False,True,market_structure_break_dm,completed
ACXP,2026-05-01 19:45:00+00:00,,2.1449999809265137,2.170099973678589,2.2200000286102295,0.025099992752075195,1.1701628426697457,2.0,33.466635725252964,True,True,market_structure_break_dm,completed
CHSN,2026-05-01 19:45:00+00:00,,2.930000066757202,3.0,3.0999999046325684,0.06999993324279785,2.3890761654579333,1.0,41.17647058823529,True,True,market_structure_break_dm,completed
BDSX,2026-05-04 16:30:00+00:00,,11.279999732971191,14.899999618530273,15.509900093078613,3.619999885559082,32.092198326724265,50.0,85.58120942279474,True,True,market_structure_break_dm,completed
BARK,2026-05-04 16:45:00+00:00,,9.305000305175781,9.34000015258789,9.385000228881836,0.034999847412109375,0.37614020703084966,1.0,43.74985098824595,True,True,market_structure_break_dm,completed
BDSX,2026-05-05 14:30:00+00:00,,14.720000267028809,14.720000267028809,,0.0,0.0,0.0,0.0,False,False,hmm_fit_failed,completed
BODI,2026-05-04 19:45:00+00:00,,13.5,14.229900360107422,14.229900360107422,0.7299003601074219,5.406669334129051,1.0,100.0,False,True,market_structure_break_dm,completed
CHSN,2026-05-04 19:45:00+00:00,,2.990000009536743,2.109999895095825,3.0399999618530273,-0.880000114440918,-29.43144186067281,1.0,-100.0,False,True,market_structure_break_dm,completed
BIYA,2026-05-04 19:45:00+00:00,,1.149899959564209,1.5461000204086304,1.7999999523162842,0.3962000608444214,34.45517651766628,15.0,60.944480120232505,True,True,market_structure_break_dm,completed
CHSN,2026-05-04 19:45:00+00:00,,2.990000009536743,2.109999895095825,3.0399999618530273,-0.880000114440918,-29.43144186067281,1.0,-100.0,False,True,market_structure_break_dm,completed
ADV,2026-05-05 19:45:00+00:00,,38.04999923706055,37.209999084472656,45.625,-0.8400001525878906,-2.2076219958757157,39.0,-11.089109808378836,True,True,market_structure_break_dm,completed
