ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,signal_valid,hmm_fit_success,exit_reason,status,entry_state,accum_state,trend_state,dist_state,target_price
BBGI,2025-11-10 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ANNA,2025-11-12 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BGMS,2026-04-27 14:30:00+00:00,,0.9950000047683716,0.9950000047683716,0.9950000047683716,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BCG,2026-04-27 14:30:00+00:00,,1.9199999570846558,1.9199999570846558,1.9199999570846558,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
APWC,2025-11-14 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIHS,2025-11-14 09:15:00,,,,,,,,,False,False,,no_previous_day,,,,,
CHR,2025-11-18 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ACCL,2026-04-27 14:30:00+00:00,,1.4019999504089355,1.4019999504089355,1.4019999504089355,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
AIHS,2026-04-27 18:15:00+00:00,,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CHR,2026-04-27 14:30:00+00:00,,1.659999966621399,1.659999966621399,1.659999966621399,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
ABTS,2025-11-24 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BCG,2025-11-25 12:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
CDTG,2025-11-28 09:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
APWC,2026-04-27 14:30:00+00:00,,1.382699966430664,1.382699966430664,1.382699966430664,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CIIT,2026-04-27 15:00:00+00:00,,1.440000057220459,1.440000057220459,1.440000057220459,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
APWC,2025-12-18 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CHR,2025-12-19 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,0.6150000095367432,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CDTG,2025-12-23 09:03:00,,,,,,,,,False,False,,no_previous_day,,,,,
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,0.6150000095367432,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CCHH,2025-12-31 01:24:00,,,,,,,,,False,False,,no_previous_day,,,,,
CCHH,2025-12-31 01:27:00,,,,,,,,,False,False,,no_previous_day,,,,,
CCHH,2025-12-31 01:31:00,,,,,,,,,False,False,,no_previous_day,,,,,
CHNR,2025-12-31 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADVB,2025-12-31 10:25:00,,,,,,,,,False,False,,no_previous_day,,,,,
BQ,2026-04-27 14:30:00+00:00,,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CDTG,2026-01-06 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTBD,2026-01-06 11:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CDTG,2026-01-07 08:22:00,,,,,,,,,False,False,,no_previous_day,,,,,
AMCI,2026-01-09 07:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTOG,2026-01-15 11:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ANNA,2026-01-20 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AGMH,2026-01-20 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CCTG,2026-04-27 14:30:00+00:00,,0.6150000095367432,0.6150000095367432,0.6150000095367432,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BENF,2026-01-21 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AMCI,2026-01-21 10:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BH,2026-01-23 05:46:00,,,,,,,,,False,False,,no_previous_day,,,,,
AGMH,2026-04-27 14:30:00+00:00,,0.8615000247955322,0.8615000247955322,0.8615000247955322,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BJDX,2026-01-27 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
APWC,2026-01-28 09:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BYAH,2026-04-27 14:30:00+00:00,,1.1100000143051147,1.1100000143051147,1.1100000143051147,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
ATPC,2026-01-29 08:27:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIOS,2026-04-27 15:15:00+00:00,,7.409999847412109,7.409999847412109,7.409999847412109,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
AHMA,2026-02-05 07:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BNBX,2026-02-05 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ATPC,2026-02-05 09:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ATPC,2026-02-06 11:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BGDE,2026-02-07 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIRE,2026-02-09 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
CCHH,2026-02-10 00:03:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIOS,2026-02-10 06:15:00,,,,,,,,,False,False,,no_previous_day,,,,,
BNKK,2026-02-10 08:50:00,,,,,,,,,False,False,,no_previous_day,,,,,
AXIL,2026-04-27 15:15:00+00:00,,6.769999980926514,6.769999980926514,6.769999980926514,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BTTC,2026-02-11 00:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AXIL,2026-02-11 04:56:00,,,,,,,,,False,False,,no_previous_day,,,,,
BENF,2026-04-27 14:30:00+00:00,,3.434799909591675,3.434799909591675,3.434799909591675,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
AMBO,2026-04-27 14:30:00+00:00,,2.299999952316284,2.299999952316284,2.299999952316284,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CISS,2026-02-16 08:15:00,,,,,,,,,False,False,,no_previous_day,,,,,
CETX,2026-04-27 14:30:00+00:00,,10.850000381469727,10.850000381469727,10.850000381469727,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BENF,2026-04-27 14:30:00+00:00,,3.434799909591675,3.434799909591675,3.434799909591675,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BENF,2026-02-18 00:02:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADVB,2026-02-18 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CISS,2026-02-19 09:10:00,,,,,,,,,False,False,,no_previous_day,,,,,
BJDX,2026-02-20 06:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
CISS,2026-02-20 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
AEMD,2026-02-23 08:01:00,,,,,,,,,False,False,,no_previous_day,,,,,
BGLC,2026-02-23 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ABTS,2026-02-23 09:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ABTS,2026-02-24 09:11:00,,,,,,,,,False,False,,no_previous_day,,,,,
ALGS,2026-02-26 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
APWC,2026-02-26 09:15:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIRE,2026-02-27 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BH,2026-02-28 09:44:00,,,,,,,,,False,False,,no_previous_day,,,,,
AERT,2026-03-02 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BH,2026-03-03 00:58:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADV,2026-03-03 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CLWT,2026-03-03 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AEHL,2026-03-03 10:19:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADV,2026-03-03 11:18:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADV,2026-03-03 12:31:00,,,,,,,,,False,False,,no_previous_day,,,,,
AERT,2026-03-04 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AXIL,2026-03-04 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BH,2026-03-04 11:01:00,,,,,,,,,False,False,,no_previous_day,,,,,
BELFA,2026-04-27 14:45:00+00:00,,237.4949951171875,237.4949951171875,237.4949951171875,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BJDX,2026-03-06 06:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADIL,2026-03-06 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AMCI,2026-03-06 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADV,2026-03-09 10:51:00,,,,,,,,,False,False,,no_previous_day,,,,,
BNAI,2026-03-09 13:28:00,,,,,,,,,False,False,,no_previous_day,,,,,
AZI,2026-04-27 14:30:00+00:00,,1.3600000143051147,1.3600000143051147,1.3600000143051147,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
AZI,2026-03-09 21:19:00,,,,,,,,,False,False,,no_previous_day,,,,,
BGLC,2026-03-11 08:45:00,,,,,,,,,False,False,,no_previous_day,,,,,
BJDX,2026-03-12 06:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BKTI,2026-03-12 07:05:00,,,,,,,,,False,False,,no_previous_day,,,,,
BENF,2026-03-12 07:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
AXIL,2026-03-12 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CETX,2026-03-12 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BNRG,2026-03-12 08:07:00,,,,,,,,,False,False,,no_previous_day,,,,,
BKTI,2026-03-12 12:49:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTTC,2026-03-13 10:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AEMD,2026-03-13 12:02:00,,,,,,,,,False,False,,no_previous_day,,,,,
CIIT,2026-04-27 15:00:00+00:00,,1.440000057220459,1.440000057220459,1.440000057220459,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CHR,2026-04-27 14:30:00+00:00,,1.659999966621399,1.659999966621399,1.659999966621399,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BKTI,2026-04-27 14:30:00+00:00,,94.52999877929688,94.52999877929688,94.52999877929688,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
AHMA,2026-03-18 06:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BNZI,2026-03-18 08:31:00,,,,,,,,,False,False,,no_previous_day,,,,,
AZI,2026-04-27 14:30:00+00:00,,1.3600000143051147,1.3600000143051147,1.3600000143051147,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BARK,2026-03-20 08:55:00,,,,,,,,,False,False,,no_previous_day,,,,,
CHR,2026-03-23 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTBD,2026-03-24 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTBD,2026-04-27 14:30:00+00:00,,1.809999942779541,1.809999942779541,1.809999942779541,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BNRG,2026-04-27 14:45:00+00:00,,3.0450000762939453,3.0450000762939453,3.0450000762939453,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BLRX,2026-03-25 21:01:00,,,,,,,,,False,False,,no_previous_day,,,,,
ARTL,2026-03-27 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ARTL,2026-03-27 10:40:00,,,,,,,,,False,False,,no_previous_day,,,,,
AZI,2026-03-29 10:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AMBO,2026-03-30 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BGMS,2026-04-27 14:30:00+00:00,,0.9950000047683716,0.9950000047683716,0.9950000047683716,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
ARTL,2026-04-27 14:30:00+00:00,,4.010000228881836,4.010000228881836,4.010000228881836,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
ANNA,2026-04-27 14:30:00+00:00,,3.809999942779541,3.809999942779541,3.809999942779541,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BNZI,2026-04-27 14:30:00+00:00,,9.055999755859375,9.055999755859375,9.055999755859375,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BKTI,2026-04-27 14:30:00+00:00,,94.52999877929688,94.52999877929688,94.52999877929688,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BCG,2026-04-27 14:30:00+00:00,,1.9199999570846558,1.9199999570846558,1.9199999570846558,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
AXIL,2026-04-01 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AQMS,2026-04-01 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BCG,2026-04-01 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
CHR,2026-04-02 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIOS,2026-04-27 15:15:00+00:00,,7.409999847412109,7.409999847412109,7.409999847412109,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BBGI,2026-04-27 14:30:00+00:00,,22.799999237060547,22.799999237060547,22.799999237060547,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CHR,2026-04-06 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AQMS,2026-04-06 11:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
CETX,2026-04-07 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BLRX,2026-04-08 02:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BBGI,2026-04-08 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AXIL,2026-04-08 08:10:00,,,,,,,,,False,False,,no_previous_day,,,,,
BBGI,2026-04-27 14:30:00+00:00,,22.799999237060547,22.799999237060547,22.799999237060547,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BCG,2026-04-27 14:30:00+00:00,,1.9199999570846558,1.9199999570846558,1.9199999570846558,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BENF,2026-04-10 07:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BQ,2026-04-27 14:30:00+00:00,,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CHR,2026-04-14 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTBD,2026-04-14 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTTC,2026-04-15 10:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BELFA,2026-04-27 14:45:00+00:00,,237.4949951171875,237.4949951171875,237.4949951171875,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BTOG,2026-04-16 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ACXP,2026-04-27 14:30:00+00:00,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CABO,2026-04-27 14:30:00+00:00,,100.99500274658203,100.99500274658203,100.99500274658203,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
ASBP,2026-04-17 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BDSX,2026-04-20 06:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ACXP,2026-04-20 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BKTI,2026-04-20 08:10:00,,,,,,,,,False,False,,no_previous_day,,,,,
BKTI,2026-04-20 10:10:00,,,,,,,,,False,False,,no_previous_day,,,,,
ARTL,2026-04-20 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
BNBX,2026-04-20 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
AMCI,2026-04-27 14:30:00+00:00,,6.920000076293945,6.920000076293945,6.920000076293945,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
BIYA,2026-04-21 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADV,2026-04-22 07:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BTTC,2026-04-23 00:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIHS,2026-04-23 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
BDSX,2026-04-23 12:33:00,,,,,,,,,False,False,,no_previous_day,,,,,
ALGS,2026-04-24 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ACXP,2026-04-27 08:00:00,,,,,,,,,False,False,,no_previous_day,,,,,
ASBP,2026-04-27 08:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
ADTX,2026-04-27 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
CHSN,2026-04-27 10:30:00,,,,,,,,,False,False,,no_previous_day,,,,,
AIRE,2026-04-27 19:45:00+00:00,,6.660000324249268,2.1549999713897705,6.742499828338623,-4.505000352859497,-67.64264464757834,758.0,-5460.639312425584,False,True,never_hit_80pct,completed,0.0,1.0,0.0,2.0,6.725999927520752
AIRE,2026-04-27 19:45:00+00:00,,6.660000324249268,2.1549999713897705,6.742499828338623,-4.505000352859497,-67.64264464757834,758.0,-5460.639312425584,False,True,never_hit_80pct,completed,0.0,1.0,2.0,0.0,6.725999927520752
BIYA,2026-04-27 19:45:00+00:00,,0.7570000290870667,2.055400097370148,2.380000114440918,1.2984000682830814,171.51915698721135,35.0,80.00000000000003,True,True,hit_80pct,completed,1.0,1.0,2.0,0.0,2.055400097370148
CHSN,2026-04-27 19:45:00+00:00,,5.299999713897705,1.100000023841858,5.600000381469727,-4.199999690055847,-79.24528144864937,764.0,-1399.9967813563444,False,True,never_hit_80pct,completed,0.0,1.0,0.0,2.0,5.540000247955322
BBGI,2026-04-28 19:45:00+00:00,,22.540000915527344,24.5,24.989999771118164,1.9599990844726562,8.695647758924682,343.0,80.0,True,True,hit_80pct,completed,1.0,1.0,0.0,2.0,24.5
ACXP,2026-04-28 19:45:00+00:00,,2.049999952316284,2.2499200344085692,2.2999000549316406,0.19992008209228507,9.752199353292493,29.0,79.99999999999996,False,True,hit_80pct,completed,1.0,0.0,1.0,2.0,2.2499200344085692
APWC,2026-04-28 19:45:00+00:00,,1.5800000429153442,1.5800000429153442,1.5800000429153442,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed,,,,,
CHSN,2026-04-28 19:45:00+00:00,,3.819999933242798,1.100000023841858,4.0,-2.71999990940094,-71.20418735431579,742.0,-1511.1105003476937,False,True,never_hit_80pct,completed,0.0,1.0,0.0,2.0,3.9639999866485596
BELFA,2026-04-29 18:00:00+00:00,,227.5,266.4639892578125,276.2049865722656,38.9639892578125,17.127028245192307,42.0,80.0,True,True,hit_80pct,completed,1.0,1.0,0.0,2.0,266.4639892578125
BKTI,2026-04-29 19:45:00+00:00,,91.22000122070312,96.49199829101562,97.80999755859375,5.271997070312494,5.7794310455632525,15.0,79.99999999999991,True,True,hit_80pct,completed,0.0,0.0,0.0,2.0,96.49199829101562
CHSN,2026-04-29 19:45:00+00:00,,3.2900002002716064,3.3380001544952393,3.3500001430511475,0.0479999542236329,1.458965085159273,24.0,80.00000000000014,False,True,hit_80pct,completed,1.0,0.0,1.0,2.0,3.3380001544952393
BIYA,2026-04-29 19:45:00+00:00,,1.8849999904632568,2.281000089645386,2.380000114440918,0.3960000991821291,21.00796292761828,1.0,80.00000000000004,True,True,hit_80pct,completed,0.0,0.0,2.0,1.0,2.281000089645386
CABO,2026-04-29 19:45:00+00:00,,90.06999969482422,94.46199798583984,95.55999755859375,4.391998291015625,4.876205513374734,3.0,80.0,False,True,hit_80pct,completed,1.0,2.0,0.0,0.0,94.46199798583984
ALGS,2026-04-30 16:30:00+00:00,,6.050000190734863,6.689999961853028,6.849999904632568,0.6399997711181644,10.578508280020845,51.0,80.00000000000004,False,True,hit_80pct,completed,0.0,2.0,0.0,1.0,6.689999961853028
AHMA,2026-04-30 16:45:00+00:00,,1.1309000253677368,4.546180081367493,5.400000095367432,3.415280055999756,301.9966380219333,512.0,80.0,True,True,hit_80pct,completed,1.0,1.0,0.0,2.0,4.546180081367493
CABO,2026-04-30 16:45:00+00:00,,92.63999938964844,94.97599792480469,95.55999755859375,2.33599853515625,2.521587381851034,6.0,80.0,True,True,hit_80pct,completed,2.0,2.0,0.0,1.0,94.97599792480469
